packageName,url 
com.wNegroImpacto,['http://stat.appsgeyser.com/impression.php?fs=1&guid=e922c339-afec-4081-80af-064bb7f8e03f&banner_id=56311&widget_id=859978&ip=185.39.64.14&country=DE&uniqid=624d8ce4592bf&net_name_FS=appnext&v=1.24&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649249508']
com.AI.BabyHandInjury,['http://3grtech.com/gsettings/new/AdScriptPhp_and.php']
com.wnip.tnsp,['http://www.gamezebo.com/wp-content/uploads/2011/07/a/games-5793-township01.jpeg']
com.conn.iefra.ncis,['http://cfs.u-ad.info/cfspushadsv2/request?id=1&enc=telkom2&params=4TtHaUQnUEiP6K%2fc5C582ECSaLdwqSpnPXQ3ldCxKdqUWw0ipBWUC2zRVrSPFqsyuJY6iI6l7TE5trHJF4Ln5JXCACc5vxc1UPHp6Gthm1WvupW%2fA5YVHgBGFRx8pLDxxaB%2fLuD9gOnBt%2fluMtpd6JJHxIsCcJpn1Pnnf7VWG1eH5cw6j5n%2bzw2ufHJxeN4tVDu7BVhigghYXa1%2fwHmVG3hMXtOW49IDo91ay0YAVRH6hH2eCkkGNz8VsjoTinEvrt9vePXr85OEikKz479GLIYFUT34eb0I99QS0aq0oTV5d6UFQdEY0pGMUBHbfjMdlgRMr8aJ2P%2fGpOTP6OoliEfeSJqTQJQ7SSXCAUQtEeg78TjARVN3AIvPEXSbo%2fsePjGJL3mIAI%2by6AQxtS%2bgT9BaC6pd5ZdSFEZON%2bKAhcrqRZ0JQMA6cs47U3G1haVOZ4QNpK7w1onAjtYdFXVKrY3hYhp3PtJQINE38zVem8MWQDY2o2MmGXpbNUlFlnUzFwjRkyCdQinyI6k%2bwPfAAKFHlFoNNGwtgbldq5lnnrnX8SHnbfZ4LXy9tYnnpZRq&idc_r=89233431795&domain=&sw=412&sh=869']
com.wDieselBooks,['http://stat.appsgeyser.com/impression.php?fs=1&guid=d8255c3c-d3f7-4037-b4c8-a84c855173da&banner_id=56311&widget_id=2585040&ip=185.39.64.14&country=DE&uniqid=624d9a51a62cd&net_name_FS=appnext_secondary&v=1.26&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649252945']
com.wBeonpushPRO,"['http://stat.appsgeyser.com/impression.php?fs=1&guid=7b11bcb7-1636-46c9-b982-c9336c282139&banner_id=56311&widget_id=2974222&ip=185.39.64.14&country=DE&uniqid=624d9cb14e4bc&net_name_FS=appnext&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649253553', 'http://ads.appsgeyser.com/?widgetid=2974222&guid=7b11bcb7-1636-46c9-b982-c9336c282139&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2974222&guid=7b11bcb7-1636-46c9-b982-c9336c282139&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android']"
com.wAnimalColourings,"['http://stat.appsgeyser.com/impression.php?fs=1&guid=9b2f63c3-c48e-49cf-8e28-ccf71f55147d&banner_id=56311&widget_id=3016381&ip=185.39.64.14&country=DE&uniqid=624da078b3e6b&net_name_FS=appnext&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649254520', 'http://ads.appsgeyser.com/?widgetid=3016381&guid=9b2f63c3-c48e-49cf-8e28-ccf71f55147d&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=3016381&guid=9b2f63c3-c48e-49cf-8e28-ccf71f55147d&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android']"
com.wMyVezzyTheOnlinestore,"['http://stat.appsgeyser.com/impression.php?guid=7bd69915-dcd4-4bde-82d6-aff2b026a088&banner_id=130050104&widget_id=3242388&ip=185.39.64.14&country=DE&v=1.46&templateversion=&net_name=appnext&physical_source=ads1&r=1649255968', 'http://splash.appsgeyser.com/?widgetid=3242388&guid=7bd69915-dcd4-4bde-82d6-aff2b026a088&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://splash.appsgeyser.com/?widgetid=3242388&guid=7bd69915-dcd4-4bde-82d6-aff2b026a088&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://stat.appsgeyser.com/impression.php?fs=1&guid=7bd69915-dcd4-4bde-82d6-aff2b026a088&banner_id=56311&widget_id=3242388&ip=185.39.64.14&country=DE&uniqid=624da6220be64&net_name_FS=appnext&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649255970', 'http://ads.appsgeyser.com/?widgetid=3242388&guid=7bd69915-dcd4-4bde-82d6-aff2b026a088&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=3242388&guid=7bd69915-dcd4-4bde-82d6-aff2b026a088&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android']"
com.wHotelspricesCameroonbytritogocom,"['http://stat.appsgeyser.com/impression.php?fs=1&guid=a95d8ab0-1d79-4885-a9c4-9f603495fc99&banner_id=56311&widget_id=1864419&ip=185.39.64.14&country=DE&uniqid=624da8ebbf06a&net_name_FS=appnext_secondary&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649256683', 'http://ads.appsgeyser.com/?widgetid=1864419&guid=a95d8ab0-1d79-4885-a9c4-9f603495fc99&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=1864419&guid=a95d8ab0-1d79-4885-a9c4-9f603495fc99&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android']"
com.AI.LaserSurgery,['http://3grtech.com/gsettings/new/AdScriptPhp_and.php']
com.TopFatBurningFoods,['http://stat.appsgeyser.com/impression.php?fs=1&guid=e1cebcaf-7b25-455a-a583-26a57d7cc29c&banner_id=56311&widget_id=776672&ip=185.39.64.14&country=DE&uniqid=624daae7cf24c&net_name_FS=appnext&v=1.36&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649257192']
com.Tobit.android.Slitte6775113705,"['javascript:window._chaynsCallbacks.getGlobalData1({""retVal"":{""AppInfo"":{""ChaynsProLicence"":0,""ColorScheme"":1,""FacebookAppID"":""730207287073680"",""FacebookPageID"":""295336333994674"",""LocationID"":65287,""PlaybackInfo"":{""IsAppControlVisible"":1,""PlayBackStatus"":0,""StreamURL"":""http://gffstream.ic.llnwd.net/stream/gffstream_mp3_w62b""},""SchemeColors"":{""Background"":""#F4F4F4"",""C10"":""#EFEFEF"",""C100"":""#6D6D6D"",""C20"":""#E1E1E1"",""C30"":""#D2D2D2"",""C80"":""#8A8A8A"",""Item"":""#FEFEFE"",""Menu"":""#EFEFEF"",""Text"":""#545454""},""SiteID"":""67751-13705"",""TappSelected"":{""InternalName"":""Index"",""ShowName"":""Willkommen!"",""SortID"":20,""TappID"":93,""customUrl"":""aboutus"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},""Tapps"":[{""InternalName"":""Index"",""ShowName"":""Willkommen!"",""SortID"":20,""TappID"":93,""customUrl"":""aboutus"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Reservierung"",""ShowName"":""Reservation"",""SortID"":30,""TappID"":3091,""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Tapps377968"",""ShowName"":""Photos"",""SortID"":31,""TappID"":377968,""customUrl"":""album"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Tapps91958"",""ShowName"":""News"",""SortID"":90,""TappID"":91958,""customUrl"":""ticker"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Adventskalender"",""ShowName"":""Advent calendar"",""SortID"":104,""TappID"":378622,""customUrl"":""adventskalender"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Tapps71519"",""ShowName"":""Scheduler"",""SortID"":999,""TappID"":71519,""customUrl"":""events"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Tapps426992"",""ShowName"":""Login"",""SortID"":999,""TappID"":426992,""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Tapps439482"",""ShowName"":""Log In"",""SortID"":999,""TappID"":439482,""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Tapps424317"",""ShowName"":""Login"",""SortID"":9998,""TappID"":424317,""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""ChaynsImpressum"",""ShowName"":""Impressum"",""SortID"":999999,""TappID"":210771,""customUrl"":""impressum"",""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false},{""InternalName"":""Geld Hidden Fullscreen"",""ShowName"":""Money"",""SortID"":9999999,""TappID"":492570,""isExclusiveView"":false,""isKioskMode"":false,""isSubTapp"":false}],""Title"":""Havsi\\u0027s "",""Version"":""5178"",""domain"":""havsis-lounge.chayns.net"",""subTapps"":[]},""AppUser"":{""TobitUserID"":0},""Device"":{""LanguageID"":""2"",""Metrics"":{""BodyText"":{""LineHeight"":18,""Margin"":{""Bottom"":10,""Left"":0,""Right"":0,""Top"":0},""Size"":15},""ContentTileMargin"":{""Bottom"":13,""Left"":10,""Right"":10,""Top"":0},""FontFace"":""sans-serif"",""H1"":{""LineHeight"":27,""Margin"":{""Bottom"":14,""Left"":0,""Right"":0,""Top"":0},""Size"":24},""H2"":{""LineHeight"":22,""Margin"":{""Bottom"":10,""Left"":0,""Right"":0,""Top"":0},""Size"":19},""Subtitle"":{""LineHeight"":16,""Margin"":{""Bottom"":10,""Left"":0,""Right"":0,""Top"":0},""Size"":13},""TappIntroMargin"":{""Bottom"":32,""Left"":10,""Right"":10,""Top"":17},""Title"":{""LineHeight"":20,""Margin"":{""Bottom"":10,""Left"":0,""Right"":0,""Top"":0},""Size"":17}},""Model"":""Android SDK built for x86"",""SystemName"":""Android"",""SystemVersion"":""10"",""UID"":""002d10477b13760d""}}})']"
com.wBidatveHurafeler,['http://stat.appsgeyser.com/impression.php?fs=1&guid=b6519bdd-f060-490d-a1c9-16dd0225812e&banner_id=56311&widget_id=2674097&ip=185.39.64.14&country=DE&uniqid=624dac84420dd&net_name_FS=appnext&v=1.34&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649257604']
com.gatoapps.comoganharmassamuscular,['http://gatoapps.info/ComoGanharMassaMuscular/styles/swipebox.css']
com.wTaipingTheGuide,"['http://taipingtheguide.com.my', 'http://ads.appsgeyser.com/?widgetid=2968602&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2968602&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://splash.appsgeyser.com/?widgetid=2968602&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://splash.appsgeyser.com/?widgetid=2968602&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android&action=onstart', 'http://stat.appsgeyser.com/impression.php?fs=1&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&banner_id=56311&widget_id=2968602&ip=185.39.64.14&country=DE&uniqid=624db0cb24c1b&net_name_FS=appnext&v=1.46&user_agent=Mozilla%2F5.0%20%28Linux%3B%20Android%2010%3B%20Android%20SDK%20built%20for%20x86%20Build%2FQSR1.210802.001%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F74.0.3729.185%20Mobile%20Safari%2F537.36&physical_source=ads1&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&r=1649258699', 'http://ads.appsgeyser.com/?widgetid=2968602&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android', 'http://ads.appsgeyser.com/?widgetid=2968602&guid=b1b32031-a2f0-48b7-97a8-19f03a934005&v=1.46&advid=bd11ade7-b4f8-44b1-9d51-19ee9ada553e&limit_ad_tracking_enabled=false&tlat=0.0&tlon=0.0&p=android']"
